"time","Lon","Lat"
2012-12-30 16:46:00,143.215302966512,-57.0301612561939
2012-12-31 11:11:01,140.837403064447,-48.6314684396249
2012-12-31 18:21:01,141.356295423176,-47.3841562373642
2013-01-01 10:23:36,147.67,-43.133
2013-01-01 18:02:36,147.67,-43.133
2013-01-02 10:23:34,147.67,-43.133
2013-01-02 18:03:35,147.67,-43.133
2013-01-03 10:23:30,147.67,-43.133
2013-01-03 18:04:35,147.67,-43.133
2013-01-04 10:23:22,147.67,-43.133
2013-01-04 18:05:37,147.67,-43.133
2013-01-05 10:05:41,149.264750794296,-42.3690740799783
2013-01-05 18:16:24,149.512064728591,-41.9450191622624
2013-01-06 10:01:05,150.192632368236,-42.4374244390356
2013-01-06 18:09:26,149.493544076646,-43.5246204099205
2013-01-07 10:22:46,146.957071989361,-46.5002914987881
2013-01-07 18:57:46,144.617982468109,-46.9725184973343
2013-01-08 11:04:52,144.738247871674,-51.1458038532356
2013-01-08 17:42:47,144.454247141998,-52.1110501526987
2013-01-09 12:06:08,135.746066801154,-54.2428991599493
2013-01-09 18:26:31,135.014331942418,-54.1608646453717
2013-01-10 13:28:01,143.119182553103,-61.8359974750663
2013-01-10 15:35:19,143.267013187334,-61.9819131376457
2013-01-11 12:59:50,144.70941553352,-61.2887964454624
2013-01-11 15:56:09,144.772250385195,-61.3535279510455
2013-01-12 13:07:50,143.511296783288,-61.5963218211268
2013-01-12 15:58:40,143.491416719579,-61.6473118205588
2013-01-13 13:41:11,137.746540558926,-62.0345372475111
2013-01-13 16:20:21,137.749499511535,-61.9438310140932
2013-01-14 13:09:07,138.811073412283,-61.2424544322575
2013-01-14 16:39:03,138.724946861258,-61.2116566941487
2013-01-15 13:38:26,137.512068564597,-62.3031181161344
2013-01-15 16:19:58,137.567198322116,-62.3332247994721
2013-01-16 13:29:17,136.950840060632,-62.1269963308411
2013-01-16 16:31:13,136.94690654271,-62.1961814709213
2013-01-17 13:35:05,132.359393469589,-61.6831026986995
2013-01-17 17:11:58,132.277575742184,-61.5318840418883
2013-01-18 12:24:41,131.1826515879,-55.9098363003787
2013-01-18 18:52:30,131.267998425172,-54.4034201136022
2013-01-19 11:07:56,140.026903644594,-50.5012680699359
2013-01-19 18:32:39,141.1072235274,-49.7325730320322
2013-01-20 10:15:30,147.67,-43.133
2013-01-20 18:25:44,147.67,-43.133
2013-01-21 10:14:40,147.67,-43.133
2013-01-21 18:27:09,147.67,-43.133
2013-01-22 10:13:47,147.67,-43.133
2013-01-22 18:28:35,147.67,-43.133
2013-01-23 10:12:53,147.67,-43.133
2013-01-23 18:30:01,147.67,-43.133
2013-01-24 10:47:44,144.578261041084,-50.9074128867841
2013-01-24 18:18:00,144.179185915758,-52.2558334606873
2013-01-25 12:23:12,146.145877986215,-62.5939479499024
2013-01-25 16:26:20,146.371348850141,-62.9159374555827
2013-01-26 12:41:21,142.078146561233,-62.9920165802711
2013-01-26 16:48:51,142.043217826648,-62.9863528607967
2013-01-27 12:43:52,137.898591963972,-62.5347058241204
2013-01-27 17:15:07,137.523145408522,-62.7188703988591
2013-01-28 13:20:45,124.827363365236,-61.6256194400688
2013-01-28 18:36:46,123.829409243289,-61.4533614697808
2013-01-29 14:03:53,116.560025752525,-62.4695879613933
2013-01-29 18:58:11,116.460550036539,-62.2354648293511
2013-01-30 13:43:16,117.899308911241,-61.7560236507985
2013-01-30 19:03:04,117.762150957605,-61.6795712908964
2013-01-31 13:35:25,118.993610440519,-61.8054581937864
2013-01-31 19:00:35,119.254998356271,-61.7386720972977
2013-02-01 13:05:58,121.939056937215,-60.707073688153
2013-02-01 19:06:12,121.591063364571,-60.7429411230749
2013-02-02 12:55:49,124.725610084593,-61.0759231234363
2013-02-02 18:51:46,124.713877854022,-61.2713732970707
2013-02-03 12:48:07,127.755740087641,-61.7069892354353
2013-02-03 18:37:28,128.053062829297,-61.7324768789364
2013-02-04 12:25:45,129.615995639868,-60.2796783445606
2013-02-04 18:50:38,130.484386581942,-59.6376747779458
2013-02-05 11:18:42,137.739359645971,-56.6451564035234
2013-02-05 18:41:29,137.742809858058,-56.731539732468
2013-02-06 11:30:40,131.392315888955,-54.8881650150834
2013-02-06 19:39:16,128.02031987527,-54.7406007462792
2013-02-07 12:17:45,121.454416254383,-55.7721436395279
2013-02-07 20:08:26,119.478398832407,-55.8183895000069
2013-02-08 12:40:16,113.795655624771,-55.0335783389202
2013-02-08 20:54:01,110.765146913266,-55.2694369120378
2013-02-09 13:38:32,106.003581860252,-59.5602345299078
2013-02-09 20:42:47,105.608365993851,-59.9446685267451
2013-02-10 14:05:57,102.006383997368,-61.7270635459689
2013-02-10 20:47:48,101.548044810419,-61.7956339166485
2013-02-11 14:10:40,97.7948563124135,-60.7122501505901
2013-02-11 21:18:29,96.6111446089026,-60.823863133251
2013-02-12 14:45:05,88.0379616243972,-60.4049244455467
2013-02-12 22:09:21,86.349688003827,-60.291208044057
2013-02-13 15:12:50,82.728095657733,-61.7292030473353
2013-02-13 22:17:31,82.2331056985139,-61.7751785672842
2013-02-14 15:16:36,80.889914911125,-61.6607538898683
2013-02-14 22:27:33,80.9192091386209,-61.3449910160854
2013-02-15 15:00:52,78.6557019745863,-58.2997863405505
2013-02-15 23:11:51,78.3153981129516,-57.3366442952209
2013-02-16 14:21:14,84.6962017940169,-56.1260719352874
2013-02-16 22:52:22,85.4714977231,-56.0320302187925
2013-02-17 13:30:12,96.1495345992388,-55.6261542903911
2013-02-17 21:59:09,98.2356887466232,-55.6255984255881
2013-02-18 12:45:52,106.120175295842,-55.6143900035979
2013-02-18 21:27:14,106.333444329931,-55.9255029316385
2013-02-19 12:30:18,109.320743710862,-56.5205258318728
2013-02-19 21:22:14,107.447811322035,-57.1182096478662
2013-02-20 13:04:36,105.592488316086,-59.5230439778929
2013-02-20 21:17:31,104.84932780495,-60.0833426589683
2013-02-21 13:30:26,98.8489528277017,-60.3517359952451
2013-02-21 21:56:42,95.8480547911294,-60.7984901322689
2013-02-22 14:16:42,90.8382641361319,-63.0560534380471
2013-02-22 22:03:12,90.0929519806127,-63.4551350822413
2013-02-23 14:56:43,79.506676082747,-62.6998251291996
2013-02-23 23:07:58,77.8221656167537,-62.1683557831298
2013-02-24 14:49:51,77.1266735664487,-61.056199627806
2013-02-24 23:27:14,74.8152921711773,-61.031030286041
2013-02-25 15:14:15,70.0226304200105,-60.5391116346139
2013-02-26 00:02:27,67.5066391718515,-60.4800919589169
2013-02-26 15:35:26,62.0015831125359,-59.4304292007775
2013-02-27 01:27:09,56.9019120853858,-58.7234925860542
2013-02-27 15:46:22,58.0611325048567,-58.9036358678824
2013-02-28 01:01:46,55.7807956680721,-59.0413164678518
2013-02-28 16:04:57,54.1111046453889,-59.2839445065595
2013-03-01 01:12:37,53.2880651881595,-59.1827860736857
2013-03-01 16:04:43,51.8019575859428,-58.5048961334927
2013-03-02 01:39:55,49.0291785168823,-58.3845057330604
2013-03-02 16:08:04,51.0781306271251,-58.9034247388889
2013-03-03 01:27:12,50.8122212163722,-59.1365180960205
2013-03-03 16:04:32,51.4331440197433,-59.1830525413551
2013-03-04 01:32:13,50.3860385504442,-59.2151964753634
2013-03-04 16:05:39,49.6893991113657,-58.8740439980388
2013-03-05 01:53:30,47.2046123816262,-58.9254978466622
2013-03-05 16:05:54,49.9616184920554,-59.7097683517031
2013-03-06 01:36:01,50.0070015193566,-59.9274382734953
2013-03-06 15:56:52,50.7291298050241,-59.9056518955277
2013-03-07 01:49:59,47.4058300443839,-60.1775580115092
2013-03-07 16:25:37,44.5906395329719,-60.8306363709136
2013-03-08 02:02:39,43.7217795373041,-60.9001204844673
2013-03-08 16:39:23,39.4538757533429,-60.0829851252511
2013-03-09 02:43:34,35.7458873963856,-59.7253403815136
2013-03-09 17:07:44,31.1743473060796,-58.8229694279415
2013-03-10 03:20:28,28.4531045648349,-58.283801017244
2013-03-10 17:02:55,29.2193731569149,-57.6033105262418
2013-03-11 03:42:34,25.5901134643251,-57.4654997664545
2013-03-11 17:06:27,28.2212683541806,-57.8379553528777
2013-03-12 03:33:11,26.2030893906235,-58.3150716822517
2013-03-12 17:19:56,26.2711811349298,-59.2677181218164
2013-03-13 03:28:05,26.7582674018698,-59.4804828160839
2013-03-13 17:06:40,27.98231439953,-59.4910160559938
2013-03-14 03:38:52,25.3155540541733,-59.7400939140852
2013-03-14 17:20:43,24.4906868969329,-60.3091334195805
2013-03-15 03:55:05,21.7697438896952,-60.5845866580186
2013-03-15 17:25:03,23.2420411379862,-61.2972247726082
2013-03-16 03:49:15,22.3540749635779,-61.7365054709983
2013-03-16 17:27:49,22.5357149577903,-62.1839476979674
2013-03-17 03:52:39,22.009062101164,-62.2641711315787
2013-03-17 17:29:13,21.0614342184733,-62.0260141433403
2013-03-18 04:12:11,19.0945109823933,-61.7974105607891
2013-03-18 17:14:14,22.5466188341926,-61.5627037896429
2013-03-19 04:10:21,19.939574132938,-61.6370749363341
2013-03-19 17:19:32,21.3105728425309,-61.8412657567205
2013-03-20 04:17:39,18.7578060532824,-62.0907660805688
2013-03-20 17:18:55,20.8648462310155,-62.3922635950466
2013-03-21 04:17:35,18.8774877789062,-62.5436976538626
2013-03-21 17:20:23,20.0518874680803,-62.8177604983293
2013-03-22 04:22:04,18.4365566928154,-62.951894346599
2013-03-22 17:12:04,21.1092947621669,-63.2122564967427
2013-03-23 04:26:15,19.4810979524445,-63.4091058790106
2013-03-23 16:47:55,26.5761442505473,-63.8720929098092
2013-03-24 03:42:35,30.0687228414521,-64.0875717960387
2013-03-24 15:48:58,41.3062523707019,-64.3436980551301
2013-03-25 02:03:29,53.928866013031,-63.7601790445477
2013-03-25 14:22:56,61.7498073947482,-63.9360229201407
2013-03-26 01:10:41,68.1030107329499,-64.1325229261325
2013-03-26 13:35:43,73.3922282485799,-64.5630415579935
2013-03-27 00:07:45,84.9694117448942,-64.1360513467295
2013-03-27 11:35:12,101.13767901991,-63.4605030614578
2013-03-27 22:21:18,112.456222704145,-63.2793249203841
2013-03-28 09:54:17,125.973726979276,-63.0124634327514
2013-03-28 20:43:39,136.872757048411,-62.4860556657772
2013-03-29 08:36:09,143.77230614999,-61.798126233768
2013-03-29 20:15:17,145.821321227477,-61.2681893487808
2013-03-30 08:06:51,150.784051843068,-60.7460582437367
2013-03-30 19:47:37,152.893721419264,-59.9909616925541
2013-03-31 07:41:33,156.055012660639,-58.9272747896144
2013-03-31 20:12:34,156.333115966621,-57.3164586509908
2013-04-01 06:27:31,162.007144429217,-55.6773231013046
2013-04-01 19:14:42,162.392794236605,-52.3963645133717
2013-04-02 07:06:48,164.093927111287,-49.2020763491171
2013-04-02 19:07:43,163.985282486478,-45.6103007015678
2013-04-03 07:04:43,165.045606014321,-41.6602084240828
2013-04-03 18:56:24,166.95683822638,-37.4796168934984
2013-04-04 06:38:39,170.786501484816,-32.8519585286976
2013-04-04 18:29:01,172.161045262451,-27.9785808504509
2013-04-05 06:40:55,171.14011083109,-22.8479914198468
2013-04-05 18:42:55,168.842404957891,-17.4690170515109
2013-04-06 07:01:52,167.756355707269,-11.6473043058988
2013-04-06 18:32:36,169.074123001838,-6.85345104252366
2013-04-07 07:11:35,166.447981027563,-1.3433516910935
2013-04-07 18:38:23,166.583427505286,2.59647746709274
2013-04-08 07:26:19,163.461652273851,7.29172769373406
2013-04-08 18:53:13,161.804191856452,10.7266256448091
2013-04-09 07:54:10,157.560532598163,15.005127768659
2013-04-09 19:17:18,154.590468081627,18.0956708094264
2013-04-10 08:35:45,149.13520157563,21.964666982089
2013-04-10 19:36:29,148.288561638421,23.7002764945313
2013-04-11 08:49:12,146.183311947352,25.7867582093758
2013-04-11 19:48:10,144.939018261703,27.1027430280915
2013-04-12 09:01:37,143.729730727469,29.0082728148064
2013-04-12 19:58:46,142.689793799251,30.2910981538988
2013-04-13 09:05:04,144.359020460498,32.8860397867995
2013-04-13 19:32:55,145.281552722074,34.4902198613875
2013-04-14 09:15:58,143.660611854843,36.3636138259926
2013-04-14 19:31:32,144.861360406197,36.7755887813776
2013-04-15 09:06:30,145.793386200535,37.2105756235987
2013-04-15 19:25:30,145.982078894528,37.3963379288469
2013-04-16 09:06:36,146.529975683134,37.7028675718269
2013-04-16 19:21:34,147.71618186826,37.588214491246
2013-04-17 08:34:04,152.803327076366,38.0210691743492
2013-04-17 18:49:38,153.417041553193,38.6744979819433
2013-04-18 08:41:40,152.995720652046,39.1555568952972
2013-04-18 18:52:25,152.179703992528,39.5566870523856
2013-04-19 08:57:26,150.306081235056,39.9591166586558
2013-04-19 19:00:17,149.726911398129,39.9506504776601
2013-04-20 09:05:27,148.520911002486,39.7212599864239
2013-04-20 19:06:37,148.245533217116,39.4436640857066
2013-04-21 09:01:50,149.034160952493,39.1650021494552
2013-04-21 19:09:58,148.572730702728,39.1034590568503
2013-04-22 08:48:53,151.618848579358,39.8887275141824
2013-04-22 18:53:43,151.043181367533,40.7289210066141
2013-04-23 08:56:29,153.607382055926,43.4125838692053
2013-04-23 18:26:03,156.068260758226,44.157762250872
2013-04-24 08:07:15,166.860265644741,46.5081907118851
2013-04-24 17:12:30,169.745729283023,47.5955550366653
2013-04-25 07:50:30,173.206082242914,48.3663043867246
2013-04-25 16:53:02,173.546947348737,48.8274013484396
2013-04-26 07:57:07,173.214751538153,49.1701152763754
2013-04-26 16:53:46,173.10539147585,49.2993208768397
2013-04-27 07:50:23,175.709795290992,50.1517888815209
2013-04-27 16:35:02,175.808244522289,50.6217994563478
2013-04-28 07:56:09,176.32994666053,51.669471763431
2013-04-28 16:24:20,176.435061196491,51.8413301165024
2013-04-29 08:03:59,174.091161417843,50.6650550682815
2013-04-29 16:47:57,173.138987386187,50.1868605917207
2013-04-30 07:57:11,175.652223519713,50.4587749836151
2013-04-30 16:28:50,175.81141699155,50.5841667947706
2013-05-01 08:00:05,175.699665882082,50.5604528815902
2013-05-01 16:29:22,175.471669006768,50.5227589305869
2013-05-02 07:56:12,176.440295482067,50.210175604394
2013-05-02 16:25:56,176.166146770398,50.2291759296359
2013-05-03 07:59:37,176.329367425191,50.3071033153632
2013-05-03 16:22:37,176.18401041532,50.4032438549499
2013-05-04 08:04:02,176.300535423423,50.7321109967665
2013-05-04 16:18:03,176.690203127975,50.5496996036376
2013-05-05 07:50:08,178.383607831579,49.81878378762
2013-05-05 16:14:54,177.780447880197,49.9375472255839
2013-05-06 07:58:29,177.599147341292,50.2942791207346
2013-05-06 16:13:39,176.841959679482,50.5959861234476
2013-05-07 08:20:44,174.814283216043,51.6822295636687
2013-05-07 16:14:53,175.048815791814,51.5866289932512
2013-05-08 08:14:06,175.789178496088,51.0838965693976
2013-05-08 16:12:41,175.969461005837,50.9689284756299
2013-05-09 08:01:15,178.252037268896,50.6252464306192
2013-05-09 16:03:36,177.748440300708,50.8501038959835
2013-05-10 08:10:33,177.740549476686,51.6797441387438
2013-05-10 15:58:48,177.013872882698,52.0864346306236
2013-05-11 08:42:43,174.257007309208,53.9412767456717
2013-05-11 15:56:43,174.409565836097,53.8257330521077
2013-05-12 08:35:14,173.224937030491,51.963328478493
2013-05-12 16:15:30,172.862182904802,51.5397008613925
2013-05-13 08:27:20,173.133493280571,50.1930143549557
2013-05-13 16:21:55,172.625250588552,50.1142723566109
2013-05-14 08:36:30,172.741982927689,50.8784251291461
2013-05-14 16:15:53,173.048486851717,50.8320482024483
2013-05-15 08:23:46,175.424028362454,50.6034186218379
2013-05-15 16:01:56,175.764256502103,50.6957094612285
2013-05-16 08:17:15,177.367996888333,50.3133369580923
2013-05-16 15:56:57,177.48557720366,50.2604587062692
2013-05-17 08:12:20,179.616149094757,50.4741390999519
2013-05-17 15:41:22,180.519065402831,50.1340284744071
2013-05-18 07:37:14,182.741354232169,47.0183090464982
2013-05-18 15:57:58,181.877584199185,46.8826785632566
