Name,Day,Time,Longitude,Latitude
78524,2009-10-25T00:00:00Z,03:14:00,72.0257034,-44.0559196
78524,2009-10-25T00:00:00Z,04:16:00,71.9859161,-44.0672646
78524,2009-10-25T00:00:00Z,04:46:00,71.9629211,-44.0712509
78524,2009-10-25T00:00:00Z,05:48:06,71.9245911,-44.0805511
78524,2009-10-25T00:00:00Z,06:17:02,71.9072876,-44.0869102
78524,2009-10-25T00:00:00Z,06:48:35,71.8933105,-44.0934029
78524,2009-10-25T00:00:00Z,09:41:57,71.7804947,-44.1460495
78524,2009-10-25T00:00:00Z,10:09:47,71.7578278,-44.1559563
78524,2009-10-25T00:00:00Z,10:37:22,71.7323532,-44.163311
78524,2009-10-25T00:00:00Z,11:11:39,71.7046967,-44.1711502
78524,2009-10-25T00:00:00Z,11:43:23,71.6846313,-44.1803627
78524,2009-10-25T00:00:00Z,12:17:44,71.659996,-44.1946449
78524,2009-10-25T00:00:00Z,12:51:18,71.6364899,-44.2062759
78524,2009-10-25T00:00:00Z,13:22:39,71.6158066,-44.2150879
78524,2009-10-25T00:00:00Z,13:53:48,71.5969086,-44.2295532
78524,2009-10-25T00:00:00Z,14:46:17,71.5647202,-44.2455597
78524,2009-10-25T00:00:00Z,15:11:35,71.5467529,-44.2547646
78524,2009-10-25T00:00:00Z,15:58:02,71.5095291,-44.2661476
78524,2009-10-25T00:00:00Z,16:39:00,71.481369,-44.2744942
78524,2009-10-25T00:00:00Z,17:02:00,71.4637222,-44.2784996
78524,2009-10-25T00:00:00Z,17:26:02,71.4464951,-44.2818909
78524,2009-10-25T00:00:00Z,17:49:00,71.4223175,-44.289959
78524,2009-10-25T00:00:00Z,18:12:05,71.4030533,-44.2941399
78524,2009-10-25T00:00:00Z,18:55:00,71.3705368,-44.3049088
78524,2009-10-25T00:00:00Z,19:15:34,71.3408051,-44.296299
78524,2009-10-25T00:00:00Z,19:38:16,71.3342743,-44.3183289
78524,2009-10-25T00:00:00Z,20:00:21,71.313324,-44.3242493
78524,2009-10-25T00:00:00Z,20:23:10,71.2966461,-44.3326569
78524,2009-10-25T00:00:00Z,20:45:46,71.2735214,-44.3399239
78524,2009-10-25T00:00:00Z,21:10:00,71.2510071,-44.3453217
78524,2009-10-25T00:00:00Z,22:18:16,71.1899796,-44.3497849
78524,2009-10-25T00:00:00Z,22:40:02,71.1724548,-44.3480301
78524,2009-10-26T00:00:00Z,00:22:00,71.0922775,-44.346447
78524,2009-10-26T00:00:00Z,00:51:00,71.0728836,-44.3501015
78524,2009-10-26T00:00:00Z,01:19:00,71.0480423,-44.3554726
78524,2009-10-26T00:00:00Z,01:52:00,71.0260086,-44.3595543
78524,2009-10-26T00:00:00Z,02:19:39,71.0051575,-44.3557396
78524,2009-10-26T00:00:00Z,03:20:00,70.9630966,-44.3536949
78524,2009-10-26T00:00:00Z,03:47:00,70.9430847,-44.3558884
78524,2009-10-26T00:00:00Z,04:13:28,70.9186172,-44.3508034
78524,2009-10-26T00:00:00Z,04:44:00,70.8981934,-44.3487015
78524,2009-10-26T00:00:00Z,05:13:02,70.8731537,-44.3456841
78524,2009-10-26T00:00:00Z,05:40:25,70.8486099,-44.345623
78524,2009-10-26T00:00:00Z,06:08:22,70.8277893,-44.343586
78524,2009-10-26T00:00:00Z,06:38:50,70.8148193,-44.3360519
78524,2009-10-26T00:00:00Z,07:37:00,70.753479,-44.3325844
78524,2009-10-26T00:00:00Z,09:17:00,70.6870041,-44.3078117
78524,2009-10-26T00:00:00Z,09:46:37,70.660720800000007,-44.3033371
78524,2009-10-26T00:00:00Z,10:48:00,70.6013947,-44.3005371
78524,2009-10-26T00:00:00Z,11:17:04,70.5755157,-44.2967033
78524,2009-10-26T00:00:00Z,11:45:00,70.5499649,-44.2930145
78524,2009-10-26T00:00:00Z,12:13:00,70.5305176,-44.2874413
78524,2009-10-26T00:00:00Z,12:40:31,70.5065002,-44.281292
78524,2009-10-26T00:00:00Z,13:11:00,70.4863892,-44.2761154
78524,2009-10-26T00:00:00Z,13:38:50,70.4690704,-44.2655029
78524,2009-10-26T00:00:00Z,14:06:26,70.4495926,-44.2591858
78524,2009-10-26T00:00:00Z,14:33:33,70.4383087,-44.2495155
78524,2009-10-26T00:00:00Z,15:26:37,70.4150391,-44.2270775
78524,2009-10-26T00:00:00Z,15:47:16,70.4054947,-44.2207146
78524,2009-10-26T00:00:00Z,16:08:08,70.3989182,-44.2123299
78524,2009-10-26T00:00:00Z,16:28:00,70.3965836,-44.208271
78524,2009-10-26T00:00:00Z,16:48:32,70.3969574,-44.2022743
78524,2009-10-26T00:00:00Z,17:09:00,70.3911591,-44.1960487
78524,2009-10-26T00:00:00Z,18:44:54,70.3808212,-44.1680031
78524,2009-10-26T00:00:00Z,19:05:14,70.3812027,-44.1599464
78524,2009-10-26T00:00:00Z,19:25:00,70.3801498,-44.1535683
78524,2009-10-26T00:00:00Z,19:57:15,70.3732376,-44.1439133
78524,2009-10-26T00:00:00Z,20:17:00,70.3743362,-44.1413002
78524,2009-10-26T00:00:00Z,20:37:00,70.3704605,-44.1324081
78524,2009-10-26T00:00:00Z,21:33:38,70.3401108,-44.1221275
78524,2009-10-26T00:00:00Z,22:12:56,70.3281631,-44.1213493
78524,2009-10-26T00:00:00Z,22:53:06,70.3144684,-44.1112289
78524,2009-10-26T00:00:00Z,23:17:07,70.311676,-44.1006546
78524,2009-10-27T00:00:00Z,00:31:00,70.2819748,-44.0770798
78524,2009-10-27T00:00:00Z,02:00:00,70.2622299,-44.0383873
78524,2009-10-27T00:00:00Z,03:19:00,70.2436676,-44.0092278
78524,2009-10-27T00:00:00Z,04:21:09,70.2359161,-43.9798851
78524,2009-10-27T00:00:00Z,04:53:00,70.2394714,-43.9640045
78524,2009-10-27T00:00:00Z,05:24:00,70.2404709,-43.9477615
78524,2009-10-27T00:00:00Z,05:56:02,70.2489243,-43.9345055
78524,2009-10-27T00:00:00Z,06:25:00,70.2649536,-43.9213371
78524,2009-10-27T00:00:00Z,06:55:40,70.2635422,-43.905899
78524,2009-10-27T00:00:00Z,09:02:38,70.3000641,-43.8464546
78524,2009-10-27T00:00:00Z,10:09:53,70.3137283,-43.819706
78524,2009-10-27T00:00:00Z,10:41:51,70.3197937,-43.8028679
78524,2009-10-27T00:00:00Z,11:15:04,70.3271332,-43.7887611
78524,2009-10-27T00:00:00Z,11:45:00,70.3341217,-43.7757988
78524,2009-10-27T00:00:00Z,12:15:01,70.3385773,-43.7633286
78524,2009-10-27T00:00:00Z,12:45:00,70.3328094,-43.7525787
78524,2009-10-27T00:00:00Z,13:11:32,70.3320541,-43.7412109
78524,2009-10-27T00:00:00Z,13:35:59,70.3313217,-43.7329407
78524,2009-10-27T00:00:00Z,14:04:00,70.3367462,-43.7223663
78524,2009-10-27T00:00:00Z,14:28:00,70.3215866,-43.7402802
78524,2009-10-27T00:00:00Z,14:51:36,70.3350983,-43.7038193
78524,2009-10-27T00:00:00Z,15:15:00,70.3412704,-43.6946754
78524,2009-10-27T00:00:00Z,15:35:02,70.344696,-43.6903458
78524,2009-10-27T00:00:00Z,15:55:00,70.3478394,-43.6860085
78524,2009-10-27T00:00:00Z,16:56:00,70.3416977,-43.6696739
78524,2009-10-27T00:00:00Z,17:57:03,70.3433075,-43.6510735
78524,2009-10-27T00:00:00Z,18:17:00,70.3380661,-43.6417389
78524,2009-10-27T00:00:00Z,19:16:00,70.3385696,-43.627346
78524,2009-10-27T00:00:00Z,19:36:00,70.3368378,-43.6212692
78524,2009-10-27T00:00:00Z,20:15:02,70.3428574,-43.6107216
78524,2009-10-27T00:00:00Z,20:35:02,70.3477859,-43.600296
78524,2009-10-27T00:00:00Z,20:55:02,70.3562775,-43.5930061
78524,2009-10-27T00:00:00Z,21:15:00,70.3528976,-43.5851097
78524,2009-10-27T00:00:00Z,21:35:00,70.3455353,-43.5797005
78524,2009-10-27T00:00:00Z,21:55:00,70.3444901,-43.5756569
78524,2009-10-27T00:00:00Z,22:16:00,70.3453598,-43.5707397
78524,2009-10-27T00:00:00Z,22:36:00,70.3423691,-43.5625458
78524,2009-10-27T00:00:00Z,22:56:06,70.3467026,-43.5582695
78524,2009-10-27T00:00:00Z,23:16:01,70.342308,-43.5504265
78524,2009-10-27T00:00:00Z,23:58:34,70.3238068,-43.5412636
78524,2009-10-28T00:00:00Z,00:20:07,70.3244553,-43.5361862
78524,2009-10-28T00:00:00Z,01:07:02,70.3158035,-43.5269699
78524,2009-10-28T00:00:00Z,03:13:00,70.3028412,-43.4966888
78524,2009-10-28T00:00:00Z,03:47:02,70.2986298,-43.4856033
78524,2009-10-28T00:00:00Z,04:18:39,70.2956238,-43.476284
78524,2009-10-28T00:00:00Z,04:52:02,70.2893829,-43.4666977
78524,2009-10-28T00:00:00Z,05:24:04,70.2782364,-43.4562607
78524,2009-10-28T00:00:00Z,05:55:00,70.2695007,-43.4521217
78524,2009-10-28T00:00:00Z,06:26:02,70.2383804,-43.4482651
78524,2009-10-28T00:00:00Z,06:56:50,70.2576523,-43.4371758
78524,2009-10-28T00:00:00Z,07:30:02,70.2491226,-43.4278831
78524,2009-10-28T00:00:00Z,08:03:17,70.2353745,-43.4231186
78524,2009-10-28T00:00:00Z,08:34:36,70.2292709,-43.4186859
78524,2009-10-28T00:00:00Z,09:46:17,70.2133331,-43.4052887
78524,2009-10-28T00:00:00Z,10:18:48,70.2055206,-43.3931808
78524,2009-10-28T00:00:00Z,10:52:09,70.196701,-43.3810005
78524,2009-10-28T00:00:00Z,11:25:38,70.1859131,-43.3746719
78524,2009-10-28T00:00:00Z,11:57:33,70.1826859,-43.3568153
78524,2009-10-28T00:00:00Z,13:00:04,70.1684341,-43.3362885
78524,2009-10-28T00:00:00Z,13:30:00,70.1631927,-43.3245773
78524,2009-10-28T00:00:00Z,14:24:00,70.1622696,-43.3047218
78524,2009-10-28T00:00:00Z,14:50:20,70.1619492,-43.2945328
78524,2009-10-28T00:00:00Z,15:18:02,70.1704025,-43.2849693
78524,2009-10-28T00:00:00Z,15:42:00,70.1809921,-43.2777901
78524,2009-10-28T00:00:00Z,16:28:05,70.2014847,-43.2670135
78524,2009-10-28T00:00:00Z,17:11:00,70.207283,-43.2525597
78524,2009-10-28T00:00:00Z,17:31:08,70.2181549,-43.2416458
78524,2009-10-28T00:00:00Z,17:52:07,70.2208252,-43.2326927
78524,2009-10-28T00:00:00Z,18:15:08,70.222496,-43.2247849
78524,2009-10-28T00:00:00Z,18:37:01,70.227272,-43.213604
78524,2009-10-28T00:00:00Z,19:01:02,70.2267609,-43.2041626
78524,2009-10-28T00:00:00Z,19:22:21,70.235878,-43.195137
78524,2009-10-28T00:00:00Z,20:48:19,70.2506866,-43.1715736
78524,2009-10-28T00:00:00Z,21:09:06,70.2552567,-43.1644402
78524,2009-10-28T00:00:00Z,21:29:00,70.2589645,-43.157074
78524,2009-10-28T00:00:00Z,22:12:00,70.2727585,-43.1569748
78524,2009-10-28T00:00:00Z,22:33:00,70.2776337,-43.1579018
78524,2009-10-28T00:00:00Z,22:53:00,70.2759476,-43.1539612
78524,2009-10-28T00:00:00Z,23:13:15,70.2690506,-43.1500969
78524,2009-10-28T00:00:00Z,23:35:00,70.2686539,-43.143158
78524,2009-10-28T00:00:00Z,23:58:13,70.2558899,-43.1374512
78524,2009-10-29T00:00:00Z,00:18:00,70.2436218,-43.1364098
78524,2009-10-29T00:00:00Z,03:37:05,70.2550659,-43.1712685
78524,2009-10-29T00:00:00Z,04:06:04,70.2477112,-43.1651726
78524,2009-10-29T00:00:00Z,04:35:29,70.2421417,-43.1587753
78524,2009-10-29T00:00:00Z,05:08:15,70.236145,-43.1580429
78524,2009-10-29T00:00:00Z,06:04:18,70.2314682,-43.1356544
78524,2009-10-29T00:00:00Z,07:21:56,70.2381821,-43.1335983
78524,2009-10-29T00:00:00Z,08:19:04,70.2351074,-43.1526947
78524,2009-10-29T00:00:00Z,09:13:57,70.2171707,-43.1615944
78524,2009-10-29T00:00:00Z,11:20:00,70.2296753,-43.158989
78524,2009-10-29T00:00:00Z,11:51:36,70.2327042,-43.1469612
78524,2009-10-29T00:00:00Z,12:22:56,70.2346878,-43.1360703
78524,2009-10-29T00:00:00Z,12:55:34,70.2304001,-43.1248779
78524,2009-10-29T00:00:00Z,13:27:02,70.2284241,-43.1130409
78524,2009-10-29T00:00:00Z,13:55:04,70.225914,-43.1022377
78524,2009-10-29T00:00:00Z,14:23:33,70.2158966,-43.0940399
78524,2009-10-29T00:00:00Z,14:50:55,70.2034531,-43.0822258
78524,2009-10-29T00:00:00Z,15:12:45,70.1975021,-43.0720444
78524,2009-10-29T00:00:00Z,16:00:15,70.1940308,-43.0538864
78524,2009-10-29T00:00:00Z,16:47:02,70.1924744,-43.0283813
78524,2009-10-29T00:00:00Z,17:31:40,70.1909103,-43.0016899
78524,2009-10-29T00:00:00Z,18:36:26,70.1842346,-42.9762611
78524,2009-10-29T00:00:00Z,18:57:12,70.1766891,-42.9672012
78524,2009-10-29T00:00:00Z,19:19:11,70.1788483,-42.9613724
78524,2009-10-29T00:00:00Z,20:38:15,70.1725769,-42.911335
78524,2009-10-29T00:00:00Z,21:21:26,70.1642838,-42.8834572
